id,user_description,user_location,text,id_str,created,retweet_count,city,date,text_eng,neg,neu,pos,compound,sentiment
49857,"Political scientist, coach of students & athletes, lecturer. Accept, adapt and move on! Olympian @London 2012 #fieldhockey🥈#FBR  Insta @lecturerJohnny",amsterdam the netherlands,lukt deze?,1380546073916276737,2021-04-09 15:40:07,1,Amsterdam,2021-04-09,does this work?,0.0,1.0,0.0,0.0,neutral
49864,"Meligheid is des duivels oorkussen. Was boevenpsycholoog, nu #teamboomer en zuur, oud, jaloers loeder. 🤓Tobias 😻Halfbloedje 🥜",amsterdam 1012/twente,schuld van #corona patat friet met en kroketten gegeten. #snoeplust,1380545842239713281,2021-04-09 15:39:12,0,Amsterdam,2021-04-09,guilt of #corona fries with chips and croquettes eaten. #sweetlust,0.189,0.811,0.0,-0.2732,negative
49896,Angstige mensen worden wappie. Realisten balen van de realiteit in Corona tijd.,"rotterdam, nederland",even kijken of mensen nog een beetje kunnen rekenen en zelf kunnen nadenken. we hebben van de fvd 8 zeteltjes tegen corona maatregelingen. dus 142 zeteltjes door mensen die denken. als we maar van corona af komen. welke groep mensen zijn dan in de meerderheid?,1380544745727008775,2021-04-09 15:34:51,0,Rotterdam,2021-04-09,let's see if people can still calculate a little and think for themselves. we have 8 seats of the fvd against corona measures. so 142 seats by people who think. as long as we get rid of corona. which group of people are in the majority?,0.0,1.0,0.0,0.0,neutral
49899,"owner E-boats, skipper on the Admiraal Heijn first electric salonboat in Amsterdam medeoprichter en bestuurslid Verenigde Rederijen Amsterdam",amsterdam,ga nooit met metro tram of bus en nu helemaal niet. besmettingshaarden corona . maar vind het goed dat we daar aan mee betalen,1380544565413875717,2021-04-09 15:34:08,0,Amsterdam,2021-04-09,never go by metro tram or bus and not at all. sources of contamination corona. but think it is good that we pay for it,0.056,0.808,0.135,0.5023,positive
49910,"gentle_contrarian, credible_activist, visionary_pensionado advocating universal values, 30 yrs academic researcher on techs societal&political&business impact",rotterdam netherlands,weet u wat werkt? corona maatregelen opheffen. diverse voorbeelden. texas meest recente voorbeeld. er zijn te veel gevallen dat vaccin juist besmettingen aanzet ipv beperkt.,1380543859483103234,2021-04-09 15:31:20,0,Rotterdam,2021-04-09,do you know what works? corona measures. several examples. texas latest preview. there are too many cases that the vaccine actually stimulates infections instead of limiting them.,0.0,0.929,0.071,0.25,positive
49929,cultural architect / fundraiser / entrepreneur / digisocialite / futurist / poet / #links #klimaat / #left #climate,"amsterdam, the netherlands",zou echt ironisch zijn als op hetzelfde zondag 21 maart er geen corona besmettingen op de #museumplein plaats hadden gevonden (wel 150 arrestaties) #fieldlab #biddinghuizen #wappies,1380542992054939654,2021-04-09 15:27:53,0,Amsterdam,2021-04-09,"would be really ironic if on the same Sunday, March 21, no corona infections had taken place on the #museumplein (150 arrests) #fieldlab #biddinghuizen #wappies",0.148,0.852,0.0,-0.4576,negative
49946,"Political scientist, coach of students & athletes, lecturer. Accept, adapt and move on! Olympian @London 2012 #fieldhockey🥈#FBR  Insta @lecturerJohnny",amsterdam the netherlands,even lezen!! . is not in control. ambtenaren hebben geen idee wat ze aan het doen zijn. hoe lang laten we deze chaos voortduren? 🤔😶,1380542030078689288,2021-04-09 15:24:03,1,Amsterdam,2021-04-09,just read !! . is not in control. officials have no idea what they are doing. how long do we let this chaos continue? 🤔😶,0.246,0.754,0.0,-0.7997,negative
49959,"From illustration, design, dance, publishing, to study of disinformation spread by our governments, news media and social media, that leads to misery and war.","amsterdam, nl","volgens de door nrc geraadpleegde huisarts achterberg in nieuwegein, lopen 63-jarigen die roken en overgewicht hebben meer risico te overlijden aan covid-19 dan aan astrazeneca. kan je nagaan hoe hoog de veilige vaccinvrije leeftijd is als je niet rookt en geen overgewicht hebt!",1380541398647193602,2021-04-09 15:21:33,1,Amsterdam,2021-04-09,"According to the general practitioner Achterberg in Nieuwegein, consulted by NRC, 63-year-olds who smoke and are overweight run a higher risk of dying from Covid-19 than from Astrazeneca. you can find out how high the safe vaccine-free age is if you do not smoke and are not overweight!",0.139,0.807,0.054,-0.5411,negative
49972,"Makes things work in .NET/Win32/x64/C#/SQL/Delphi.
Surviving rectal cancer.
Married a cancer survivor.
Responsible for brother with IQᐸ50.
@AdestMusica member.","amsterdam 52.351317,4.769685",terug hierlangs (de meest gebruikte route) wordt een dingetje voor #marengo amsterdam heeft vast een voorschot op het afschalen van de corona maatregelen genomen en staat alvast in de file.,1380541088621027334,2021-04-09 15:20:19,0,Amsterdam,2021-04-09,back along here (the most used route) is a thing for #marengo amsterdam has taken an advance on the scaling of the corona and is already in a traffic jam.,0.0,1.0,0.0,0.0,neutral
49985,"💍, 💙💙💖, 🐱,COVID nurse👩🏻‍⚕️💉💊, 🇱🇺🇩🇪 *Rotterdammers eten geen honing maar kauwen bijen* balancerend tussen links en rechts","rotterdam, nederland","jij werk toch in een teststraat? vraag een winkelbediende aan mij. nee, ik werk op een covid afdeling. hoezo? nou..zeg ze schoorvoetend. misschien had jij een vaccin voor mij kunnen regelen. oké..wauw...🤣 #vaccinatieplicht #vaccinatiestrategie #vaccinatiepaspoort #coronapaspoort",1380540563930427395,2021-04-09 15:18:14,0,Rotterdam,2021-04-09,"you work in a test street, right? ask a salesperson to me. no i work in a covid department. how so? well..say them reluctantly. maybe you could have gotten me a vaccine. ok..wow ... 🤣 #vaccinatiewet #vacciningscrategie #vaccinatiepaspoort #coronapaspoort",0.12,0.88,0.0,-0.4979,negative
49990,"gentle_contrarian, credible_activist, visionary_pensionado advocating universal values, 30 yrs academic researcher on techs societal&political&business impact",rotterdam netherlands,"nadat texas open ging , gingen de corona getallen naar beneden.",1380540494208458754,2021-04-09 15:17:57,0,Rotterdam,2021-04-09,"after texas opened, the corona numbers went down.",0.0,1.0,0.0,0.0,neutral
50007,"gentle_contrarian, credible_activist, visionary_pensionado advocating universal values, 30 yrs academic researcher on techs societal&political&business impact",rotterdam netherlands,15 juni gaat californie open.,1380539930288529408,2021-04-09 15:15:43,0,Rotterdam,2021-04-09,"June 15, California opens.",0.0,1.0,0.0,0.0,neutral
50009,Kritisch op de wereld,"amsterdam, nederland",ik heb het niet enkel over het corona vaccin,1380539848046620676,2021-04-09 15:15:23,0,Amsterdam,2021-04-09,I'm not just talking about the corona vaccine,0.0,1.0,0.0,0.0,neutral
50019,Nieuws en actualiteiten uit de stad Den Haag en van het College van B&W. Tweets door de woordvoerders.,den haag,de prijs van ging naar maar ging deze brengen naar taalambassadeurs rosetta en carina van dankzij hen werd de corona communicatie beter #dank #blijvendesamenwerking #verdiend,1380539475860787203,2021-04-09 15:13:54,4,Den Haag,2021-04-09,the prize of went to but was going to bring it to language ambassadors rosetta and carina thanks to them the corona communication became better #thanks #steady cooperation #deserved,0.0,0.725,0.275,0.8705,positive
50041,"Fractievertegenwoordiger CDA gemeenteraad Amsterdam commissie Zorg, Jeugdzorg en Sport. Revalidatiearts. Voor menselijke zorg en eerlijke erfpacht.",amsterdam,"interview met elseviers weekblad over het gebrek aan crisisbedden in de kinderpsychiatrie, mede door toename ernstige problemen in deze covid tijd. ik maak me zorgen.",1380538772367024129,2021-04-09 15:11:07,3,Amsterdam,2021-04-09,"interview with Elsevier's weekly about the lack of crisis beds in child psychiatry, partly due to the increase in serious problems in this covid era. I worry.",0.374,0.562,0.065,-0.875,negative
50049,Angstige mensen worden wappie. Realisten balen van de realiteit in Corona tijd.,"rotterdam, nederland",even kijken of mensen nog een beetje kunnen rekenen en zelf kunnen nadenken. we hebben van de fvd 8 zeteltjes tegen corona maatregelingen. dus 142 zeteltjes door mensen die denken. als we maar van corona af komen. welke groep mensen zijn dan in de meerderheid?,1380538602455773184,2021-04-09 15:10:26,0,Rotterdam,2021-04-09,let's see if people can still calculate a little and think for themselves. we have 8 seats of the fvd against corona measures. so 142 seats by people who think. as long as we get rid of corona. which group of people are in the majority?,0.0,1.0,0.0,0.0,neutral
50071,Drimble | Beheers het nieuws,amsterdam,publiek brengt massaal hulde aan overleden prins ondanks corona,1380537878183170050,2021-04-09 15:07:33,0,Amsterdam,2021-04-09,audience pays massive tribute to deceased prince despite corona,0.0,1.0,0.0,0.0,neutral
50088,"Sector banker business services, father and husband. Trying to make sense of this world. Deliver us from evil. Sempronius Densus",amsterdam,onze nieuwe insights over arbeidsproductiviteit tijdens corona. met collega ingrid laane .,1380536937996517379,2021-04-09 15:03:49,0,Amsterdam,2021-04-09,our new insights on labor productivity during corona. with colleague ingrid laane.,0.0,1.0,0.0,0.0,neutral
50099,"Utrecht in Dialoog stimuleert betekenisvolle gesprekken tussen Utrechters met verschillende achtergronden, over voor hen belangrijke thema’s #UtrechtinDialoog",utrecht,wanneer voel jij je #gezond? op 15 april gaan we bij buurtcentrum hof 't spoor in terwijde in #gesprek over ‘gezond voelen’. en daarna genieten we samen van een gratis gezonde #lunch. meedoen? meld je aan op aanmelden is verplicht vanwege corona.,1380536368976248835,2021-04-09 15:01:34,0,Utrecht,2021-04-09,"when do you feel #healthy? on April 15, we will have a conversation about 'feeling healthy' at the hof 't Spoor neighborhood center in terwijde. and then we enjoy a free healthy #lunch together. participate? sign up at sign up is required due to corona.",0.0,0.734,0.266,0.9146,positive
50115,"Broodje van Dootje, FvD, klimaatoptimist. Groot fan van onze boeren.","den haag, nederland",na alle #corona ellende gooien ze ook nog ff m'n straat dicht de komende 3 weken😭 hoeveel kan een mens hebben? kan wel janken.,1380535541393985545,2021-04-09 14:58:16,0,Den Haag,2021-04-09,after all the #corona misery they will also close my street for the next 3 weeks😭 how much can a person take? can cry.,0.254,0.746,0.0,-0.7783,negative
50118,Het NS-account waar we je op de hoogte houden van de belangrijkste reisinfo & waar ons webcareteam dag en nacht voor je klaarstaat.,utrecht,treinen rustig zijn zodat je gemakkelijk een trein eerder of later kunt nemen waardoor je wat meer ruimte hebt. meer over reizen in het ov vindt je hier: meer over de treinwijzer vindt je hier: ^tv 2/2,1380535402487025669,2021-04-09 14:57:43,0,Utrecht,2021-04-09,"trains are quiet so you can easily catch a train earlier or later, giving you more space. More about traveling by public transport can be found here: more about the train guide can be found here: ^ tv 2/2",0.0,0.874,0.126,0.6204,positive
50119,"From illustration, design, dance, publishing, to study of disinformation spread by our governments, news media and social media, that leads to misery and war.","amsterdam, nl","in nrc liet een huisarts weten dat je, als je 63 bent, rookt en overgewicht hebt, het astrazeneca vaccin een minder risico op overlijden is, dan covid-19. wat leer je daarvan: neem het niét als je 63 bent, niet rookt, óf geen overgewicht hebt!",1380535379791593476,2021-04-09 14:57:38,0,Amsterdam,2021-04-09,"In NRC, a GP said that if you are 63, smoke and are overweight, the Astrazeneca vaccine has a lower risk of death than Covid-19. what do you learn from that: do not take it if you are 63, do not smoke, or are not overweight!",0.257,0.743,0.0,-0.9098,negative
50147,"Ter leering ende vermaeck.
Disclaimer: soms roei ik tegen de stroom in","rotterdam, nederland",welnee. mondkapje voor en corona verdwijnt als sneeuw voor de zon. wij zijn geen taiwan en geen nieuw zeeland en geen rwanda en geen vietnam en geen.... maar we hebben allemaal monden en neuzen en vingers.... kind doet de was👍,1380534435955806213,2021-04-09 14:53:53,0,Rotterdam,2021-04-09,yes no. face mask and corona disappears like snow in the sun. we are not taiwan and not new zealand and not rwanda and not vietnam and none .... but we all have mouths and noses and fingers .... child does the laundry👍,0.072,0.85,0.078,0.0772,positive
50165,Lichttechnicus/ cameravrouw/ Verzorgende-ig,utrecht,het is toch van de zotte: alles maar weer versoepelen rond corona terwijl het nog steeds niet onder controle is!! zelfs wij zitten al 2 maanden in cohort in de ouderenzorg. hou toch op allemaal!! #coronamaatregelen #cohort #covid19 #ouderenzorg,1380533833783767044,2021-04-09 14:51:29,0,Utrecht,2021-04-09,it is crazy: everything relax again around corona while it is still not under control !! even we have been in the elderly care cohort for 2 months. stop everyone !! #corona measures #cohort # covid19 #parent care,0.1,0.673,0.227,0.7825,positive
50166,"Je hebt de schurft aan god en wantrouwt idealen
Want mensen zijn nu eenmaal anders dan het schijnt
Bots - Menens",utrecht,zelfs covid vindt dat te vies en slaat deze keer over.,1380533829727838211,2021-04-09 14:51:28,0,Utrecht,2021-04-09,even covid thinks that is too dirty and skips this time.,0.225,0.775,0.0,-0.4404,negative
